order_id,customer_id,is_prime,order_value_usd
AMZ-101643,7242,True,114.37
AMZ-101644,8083,True,114.37
AMZ-101645,5920,True,114.37
AMZ-101646,5688,True,114.37
AMZ-101647,9272,False,114.37
AMZ-101648,6469,True,114.37
AMZ-101649,9725,True,114.37
AMZ-101650,9259,True,114.37
AMZ-101651,8622,True,114.37
AMZ-101652,7100,True,114.37
AMZ-101653,7265,True,114.37
AMZ-101654,8789,True,114.37
AMZ-101655,5823,False,114.37
AMZ-101656,8431,True,114.37
AMZ-101657,9151,True,114.37
AMZ-101658,9213,True,114.37
AMZ-101659,5797,True,114.37
AMZ-101660,5779,True,114.37
AMZ-101661,7850,True,114.37
AMZ-101662,7892,False,114.37
AMZ-101663,6893,True,114.37
AMZ-101664,8306,False,114.37
AMZ-101665,7902,False,114.37
AMZ-101666,9803,True,114.37
AMZ-101667,8718,False,114.37
AMZ-101668,5021,True,114.37
AMZ-101669,6500,False,114.37
AMZ-101670,5842,True,114.37
AMZ-101671,6760,False,114.37
AMZ-101672,8641,False,114.37
AMZ-101673,5191,False,114.37
AMZ-101674,5395,True,114.37
AMZ-101675,9662,True,114.37
AMZ-101676,9326,True,114.37
AMZ-101677,5873,True,114.37
AMZ-101678,7621,True,114.37
AMZ-101679,9335,True,114.37
AMZ-101680,5089,True,114.37
AMZ-101681,7279,False,114.37
AMZ-101682,5456,True,114.37
AMZ-101683,7280,False,114.37
AMZ-101684,9449,True,114.37
AMZ-101685,6004,False,114.37
AMZ-101686,9534,False,114.37
AMZ-101687,5344,True,114.37
AMZ-101688,7711,True,114.37
AMZ-101689,9752,True,114.37
AMZ-101690,7462,True,114.37
AMZ-101691,6116,True,114.37
AMZ-101692,5625,True,114.37
AMZ-101693,9379,True,114.37
AMZ-101694,6979,True,114.37
AMZ-101695,8994,True,114.37
AMZ-101696,6678,True,114.37
AMZ-101697,5222,True,114.37
AMZ-101698,5743,False,114.37
AMZ-101699,5462,True,114.37
AMZ-101700,6568,False,114.37
AMZ-101701,8347,True,114.37
AMZ-101702,6736,True,114.37
AMZ-101703,9039,True,114.37
AMZ-101704,8951,True,114.37
AMZ-101705,5664,True,114.37
AMZ-101706,6356,True,114.37
AMZ-101707,6014,True,114.37
AMZ-101708,7132,True,114.37
AMZ-101709,7668,True,114.37
AMZ-101710,6054,True,114.37
AMZ-101711,6764,True,114.37
AMZ-101712,9458,True,114.37
AMZ-101713,7869,True,114.37
AMZ-101714,6412,True,114.37
AMZ-101715,5667,False,114.37
AMZ-101716,8370,True,114.37
AMZ-101717,6394,True,114.37
AMZ-101718,5098,False,114.37
AMZ-101719,9070,True,114.37
AMZ-101720,5421,True,114.37
AMZ-101721,8650,True,114.37
AMZ-101722,9157,True,114.37
AMZ-101723,6132,True,114.37
AMZ-101724,6702,True,114.37
AMZ-101725,8620,True,114.37
AMZ-101726,8190,True,114.37
AMZ-101727,5597,False,114.37
AMZ-101728,5391,False,114.37
AMZ-101729,6075,True,114.37
AMZ-101730,7650,True,114.37
AMZ-101731,7384,True,114.37
AMZ-101732,5809,True,114.37
AMZ-101733,8309,True,114.37
AMZ-101734,8738,True,114.37
AMZ-101735,6159,False,114.37
AMZ-101736,6531,True,114.37
AMZ-101737,9976,True,114.37
AMZ-101738,7682,True,114.37
AMZ-101739,5253,True,114.37
AMZ-101740,8548,False,114.37
AMZ-101741,8185,True,114.37
AMZ-101742,6231,True,114.37
AMZ-101743,7423,True,114.37
AMZ-101744,8575,True,114.37
AMZ-101745,9261,True,114.37
AMZ-101746,6573,True,114.37
AMZ-101747,7908,True,114.37
AMZ-101748,9712,True,114.37
AMZ-101749,6625,True,114.37
AMZ-101750,8998,True,114.37
AMZ-101751,8883,True,114.37
AMZ-101752,8515,True,114.37
AMZ-101753,8403,True,114.37
AMZ-101754,9598,False,114.37
AMZ-101755,9680,False,114.37
AMZ-101756,6958,False,114.37
AMZ-101757,9009,True,114.37
AMZ-101758,7735,True,114.37
AMZ-101759,9491,True,114.37
AMZ-101760,8174,True,114.37
AMZ-101761,5401,False,114.37
AMZ-101762,5974,True,114.37
AMZ-101763,5223,True,114.37
AMZ-101764,9613,True,114.37
AMZ-101765,5235,True,114.37
AMZ-101766,8498,True,114.37
AMZ-101767,9211,True,114.37
AMZ-101768,8234,True,114.37
AMZ-101769,5225,True,114.37
AMZ-101770,7277,True,114.37
AMZ-101771,9277,True,114.37
AMZ-101772,6341,False,114.37
AMZ-101773,9036,False,114.37
AMZ-101774,5209,True,114.37
AMZ-101775,8727,True,114.37
AMZ-101776,8928,True,114.37
AMZ-101777,9989,True,114.37
AMZ-101778,7803,True,114.37
AMZ-101779,6109,False,114.37
AMZ-101780,7026,True,114.37
AMZ-101781,5393,False,114.37
AMZ-101782,5843,True,114.37
AMZ-101783,6524,True,114.37
AMZ-101784,5603,True,114.37
AMZ-101785,5581,False,114.37
AMZ-101786,6939,True,114.37
AMZ-101787,5132,True,114.37
AMZ-101788,7838,True,114.37
AMZ-101789,8385,True,114.37
AMZ-101790,8770,True,114.37
AMZ-101791,7268,True,114.37
AMZ-101792,5975,True,114.37
AMZ-101793,6813,True,114.37
AMZ-101794,8263,True,114.37
AMZ-101795,6543,True,114.37
AMZ-101796,7835,True,114.37
AMZ-101797,7738,True,114.37
AMZ-101798,6357,True,114.37
AMZ-101799,9134,True,114.37
AMZ-101800,6316,False,114.37
AMZ-101801,5161,True,114.37
AMZ-101802,6909,True,114.37
AMZ-101803,6127,True,114.37
AMZ-101804,8870,True,114.37
AMZ-101805,6658,True,114.37
AMZ-101806,8125,True,114.37
AMZ-101807,6963,True,114.37
AMZ-101808,7289,True,114.37
AMZ-101809,5966,True,114.37
AMZ-101810,5889,True,114.37
AMZ-101811,8061,True,114.37
AMZ-101812,8629,True,114.37
AMZ-101813,8189,True,114.37
AMZ-101814,7748,True,114.37
AMZ-101815,6666,False,114.37
AMZ-101816,8066,True,114.37
AMZ-101817,6441,True,114.37
AMZ-101818,6067,True,114.37
AMZ-101819,9223,True,114.37
AMZ-101820,7923,True,114.37
AMZ-101821,9253,True,114.37
AMZ-101822,8856,True,114.37
AMZ-101823,5826,True,114.37
AMZ-101824,9607,True,114.37
AMZ-101825,8985,True,114.37
AMZ-101826,7092,True,114.37
AMZ-101827,8179,False,114.37
AMZ-101828,9538,True,114.37
AMZ-101829,8901,True,114.37
AMZ-101830,7362,False,114.37
AMZ-101831,7224,True,114.37
AMZ-101832,6726,True,114.37
AMZ-101833,7006,True,114.37
AMZ-101834,5266,False,114.37
AMZ-101835,5837,True,114.37
AMZ-101836,9584,True,114.37
AMZ-101837,9797,True,114.37
AMZ-101838,5686,False,114.37
AMZ-101839,8361,True,114.37
AMZ-101840,5356,True,114.37
AMZ-101841,8815,True,114.37
AMZ-101842,5871,True,114.37
AMZ-101843,6973,True,114.37
AMZ-101844,9647,False,114.37
AMZ-101845,6810,True,114.37
AMZ-101846,9418,True,114.37
AMZ-101847,7641,True,114.37
AMZ-101848,7228,False,114.37
AMZ-101849,8391,True,114.37
AMZ-101850,9178,True,114.37
AMZ-101851,7350,False,114.37
AMZ-101852,9357,False,114.37
AMZ-101853,9879,False,114.37
AMZ-101854,7739,False,114.37
AMZ-101855,7730,True,114.37
AMZ-101856,6318,True,114.37
AMZ-101857,6535,True,114.37
AMZ-101858,9784,False,114.37
AMZ-101859,7443,True,114.37
AMZ-101860,6772,True,114.37
AMZ-101861,8209,True,114.37
AMZ-101862,9934,True,114.37
AMZ-101863,5877,True,114.37
AMZ-101864,7870,False,114.37
AMZ-101865,8200,False,114.37
AMZ-101866,9144,True,114.37
AMZ-101867,8747,True,114.37
AMZ-101868,7836,True,114.37
AMZ-101869,5292,True,114.37
AMZ-101870,6651,False,114.37
AMZ-101871,9631,True,114.37
AMZ-101872,9406,True,114.37
AMZ-101873,5536,False,114.37
AMZ-101874,7686,True,114.37
AMZ-101875,5233,True,114.37
AMZ-101876,7652,True,114.37
AMZ-101877,7374,True,114.37
AMZ-101878,7272,True,114.37
AMZ-101879,5966,True,114.37
AMZ-101880,5889,True,114.37
AMZ-101881,8863,False,114.37
AMZ-101882,8400,True,114.37
AMZ-101883,5034,True,114.37
AMZ-101884,9542,True,114.37
AMZ-101885,8523,True,114.37
AMZ-101886,6763,True,114.37
AMZ-101887,8291,True,114.37
AMZ-101888,7488,True,114.37
AMZ-101889,7700,False,114.37
AMZ-101890,6558,True,114.37
AMZ-101891,9690,True,114.37
AMZ-101892,7276,False,114.37
AMZ-101893,9006,True,114.37
AMZ-101894,9439,True,114.37
AMZ-101895,6103,True,114.37
AMZ-101896,6419,True,114.37
AMZ-101897,6478,True,114.37
AMZ-101898,8914,True,114.37
AMZ-101899,8742,True,114.37
AMZ-101900,7956,True,114.37
AMZ-101901,6382,True,114.37
AMZ-101902,7574,True,114.37
AMZ-101903,8384,True,114.37
AMZ-101904,6569,True,114.37
AMZ-101905,6894,True,114.37
AMZ-101906,7243,False,114.37
AMZ-101907,6866,True,114.37
AMZ-101908,5028,True,114.37
AMZ-101909,5705,True,114.37
AMZ-101910,6020,True,114.37
AMZ-101911,7063,False,114.37
AMZ-101912,6446,False,114.37
AMZ-101913,8664,True,114.37
AMZ-101914,7987,True,114.37
AMZ-101915,8602,True,114.37
AMZ-101916,8685,False,114.37
AMZ-101917,8368,True,114.37
AMZ-101918,8581,True,114.37
AMZ-101919,7762,True,114.37
AMZ-101920,9037,True,114.37
AMZ-101921,5572,True,114.37
AMZ-101922,9088,True,114.37
AMZ-101923,5614,True,114.37
AMZ-101924,9050,True,114.37
AMZ-101925,5325,True,114.37
AMZ-101926,8740,True,114.37
AMZ-101927,5358,True,114.37
AMZ-101928,8777,True,114.37
AMZ-101929,7371,True,114.37
AMZ-101930,6721,True,114.37
AMZ-101931,6349,True,114.37
AMZ-101932,8696,True,114.37
AMZ-101933,8896,True,114.37
AMZ-101934,9260,True,114.37
AMZ-101935,6596,False,114.37
AMZ-101936,6627,True,114.37
AMZ-101937,7502,False,114.37
AMZ-101938,8808,True,114.37
AMZ-101939,5192,True,114.37
AMZ-101940,7674,True,114.37
AMZ-101941,8845,True,114.37
AMZ-101942,7577,True,114.37
AMZ-101943,5091,True,114.37
AMZ-101944,9234,True,114.37
AMZ-101945,5480,True,114.37
AMZ-101946,7916,True,114.37
AMZ-101947,9435,True,114.37
AMZ-101948,6075,True,114.37
AMZ-101949,7513,True,114.37
AMZ-101950,5798,True,114.37
AMZ-101951,9570,True,114.37
AMZ-101952,8949,True,114.37
AMZ-101953,5604,True,114.37
AMZ-101954,7979,False,114.37
AMZ-101955,9916,False,114.37
AMZ-101956,5597,True,114.37
AMZ-101957,6532,True,114.37
AMZ-101958,5513,True,114.37
AMZ-101959,6877,True,114.37
AMZ-101960,8972,True,114.37
AMZ-101961,8843,True,114.37
AMZ-101962,6699,False,114.37
AMZ-101963,6029,True,114.37
AMZ-101964,9595,True,114.37
AMZ-101965,5716,True,114.37
AMZ-101966,9086,True,114.37
AMZ-101967,5665,True,114.37
AMZ-101968,7208,True,114.37
AMZ-101969,6079,True,114.37
AMZ-101970,5227,True,114.37
AMZ-101971,5148,False,114.37
AMZ-101972,6069,True,114.37
AMZ-101973,9727,True,114.37
AMZ-101974,6363,True,114.37
AMZ-101975,9508,False,114.37
AMZ-101976,6755,True,114.37
AMZ-101977,5519,True,114.37
AMZ-101978,8544,False,114.37
AMZ-101979,7322,False,114.37
AMZ-101980,6102,True,114.37
AMZ-101981,5597,False,114.37
AMZ-101982,8273,True,114.37
AMZ-101983,9049,True,114.37
AMZ-101984,7605,True,114.37
AMZ-101985,7188,True,114.37
AMZ-101986,9825,True,114.37
AMZ-101987,5588,True,114.37
AMZ-101988,9472,True,114.37
AMZ-101989,6407,True,114.37
AMZ-101990,9846,True,114.37
AMZ-101991,9722,True,114.37
AMZ-101992,8390,True,114.37
AMZ-101993,8440,True,114.37
AMZ-101994,6629,True,114.37
AMZ-101995,5994,True,114.37
AMZ-101996,9798,False,114.37
AMZ-101997,7059,True,114.37
AMZ-101998,9572,True,114.37
AMZ-101999,7986,True,114.37
AMZ-102000,5400,True,114.37
AMZ-102001,7855,True,114.37
AMZ-102002,7224,False,114.37
AMZ-102003,8412,True,114.37
AMZ-102004,5056,True,114.37
AMZ-102005,6875,True,114.37
AMZ-102006,9543,True,114.37
AMZ-102007,9298,True,114.37
AMZ-102008,8768,True,114.37
AMZ-102009,9833,True,114.37
AMZ-102010,9297,True,114.37
AMZ-102011,6353,True,114.37
AMZ-102012,7410,False,114.37
AMZ-102013,9987,True,114.37
AMZ-102014,9311,True,114.37
AMZ-102015,7602,True,114.37
AMZ-102016,7934,True,114.37
AMZ-102017,5022,False,114.37
AMZ-102018,7202,True,114.37
AMZ-102019,6209,True,114.37
AMZ-102020,7296,False,114.37
AMZ-102021,5748,True,114.37
AMZ-102022,5804,False,114.37
AMZ-102023,5133,True,114.37
AMZ-102024,9416,True,114.37
AMZ-102025,7437,True,114.37
AMZ-102026,5433,True,114.37
AMZ-102027,9968,False,114.37
AMZ-102028,8671,True,114.37
AMZ-102029,8736,True,114.37
AMZ-102030,9039,True,114.37
AMZ-102031,7098,True,114.37
AMZ-102032,7917,True,114.37
AMZ-102033,5252,False,114.37
AMZ-102034,9834,True,114.37
AMZ-102035,6129,True,114.37
AMZ-102036,8264,True,114.37
AMZ-102037,5301,True,114.37
AMZ-102038,6977,True,114.37
AMZ-102039,7763,True,114.37
AMZ-102040,9005,False,114.37
AMZ-102041,8241,True,114.37
AMZ-102042,8057,True,114.37
AMZ-102043,5550,True,114.37
AMZ-102044,6587,False,114.37
AMZ-102045,6822,True,114.37
AMZ-102046,8217,True,114.37
AMZ-102047,8496,True,114.37
AMZ-102048,9409,True,114.37
AMZ-102049,9279,True,114.37
AMZ-102050,5712,True,114.37
AMZ-102051,7175,True,114.37
AMZ-102052,9072,True,114.37
AMZ-102053,8849,False,114.37
AMZ-102054,7433,False,114.37
AMZ-102055,8301,True,114.37
AMZ-102056,5270,True,114.37
AMZ-102057,6794,True,114.37
AMZ-102058,9906,True,114.37
AMZ-102059,7462,True,114.37
AMZ-102060,9293,True,114.37
AMZ-102061,8394,True,114.37
AMZ-102062,6079,False,114.37
AMZ-102063,7878,True,114.37
AMZ-102064,9723,True,114.37
AMZ-102065,5603,True,114.37
AMZ-102066,6585,True,114.37
AMZ-102067,8057,True,114.37
AMZ-102068,8985,True,114.37
AMZ-102069,9689,True,114.37
AMZ-102070,6395,True,114.37
AMZ-102071,8688,True,114.37
AMZ-102072,5599,True,114.37
AMZ-102073,5513,False,114.37
AMZ-102074,6066,False,114.37
AMZ-102075,7886,False,114.37
AMZ-102076,7653,True,114.37
AMZ-102077,9905,True,114.37
AMZ-102078,6088,False,114.37
AMZ-102079,9385,True,114.37
AMZ-102080,9864,True,114.37
AMZ-102081,7514,True,114.37
AMZ-102082,8969,True,114.37
AMZ-102083,8284,False,114.37
AMZ-102084,9566,True,114.37
AMZ-102085,7196,True,114.37
AMZ-102086,9183,True,114.37
AMZ-102087,5789,True,114.37
AMZ-102088,8475,False,114.37
AMZ-102089,8153,True,114.37
AMZ-102090,6664,True,114.37
AMZ-102091,6309,False,114.37
AMZ-102092,5864,True,114.37
AMZ-102093,8863,True,114.37
AMZ-102094,8363,True,114.37
AMZ-102095,8524,True,114.37
AMZ-102096,8786,True,114.37
AMZ-102097,5023,True,114.37
AMZ-102098,8003,True,114.37
AMZ-102099,5310,True,114.37
AMZ-102100,6231,False,114.37
AMZ-102101,8788,True,114.37
AMZ-102102,7711,True,114.37
AMZ-102103,9801,True,114.37
AMZ-102104,5421,True,114.37
AMZ-102105,6773,True,114.37
AMZ-102106,8568,False,114.37
AMZ-102107,5946,False,114.37
AMZ-102108,6186,True,114.37
AMZ-102109,6834,False,114.37
AMZ-102110,6564,True,114.37
AMZ-102111,9944,True,114.37
AMZ-102112,6947,True,114.37
AMZ-102113,6308,False,114.37
AMZ-102114,7986,True,114.37
AMZ-102115,5386,True,114.37
AMZ-102116,6161,True,114.37
AMZ-102117,8258,True,114.37
AMZ-102118,9811,True,114.37
AMZ-102119,8933,False,114.37
AMZ-102120,7847,False,114.37
AMZ-102121,9521,True,114.37
AMZ-102122,6439,False,114.37
AMZ-102123,8442,True,114.37
AMZ-102124,9480,False,114.37
AMZ-102125,5055,True,114.37
AMZ-102126,8324,True,114.37
AMZ-102127,5105,True,114.37
AMZ-102128,8201,False,114.37
AMZ-102129,5669,True,114.37
AMZ-102130,9471,True,114.37
AMZ-102131,5742,True,114.37
AMZ-102132,5966,True,114.37
AMZ-102133,5307,True,114.37
AMZ-102134,7138,True,114.37
AMZ-102135,8464,False,114.37
AMZ-102136,9897,True,114.37
AMZ-102137,5109,True,114.37
AMZ-102138,8632,True,114.37
AMZ-102139,9435,False,114.37
AMZ-102140,6915,False,114.37
AMZ-102141,9263,True,114.37
AMZ-102142,5556,True,114.37
AMZ-102143,5104,True,114.37
AMZ-102144,7047,True,114.37
AMZ-102145,5145,False,114.37
AMZ-102146,7763,True,114.37
AMZ-102147,5873,True,114.37
AMZ-102148,5298,True,114.37
AMZ-102149,8238,False,114.37
AMZ-102150,5645,True,114.37
AMZ-102151,9733,True,114.37
AMZ-102152,8078,True,114.37
AMZ-102153,7511,False,114.37
AMZ-102154,5783,True,114.37
AMZ-102155,9992,True,114.37
AMZ-102156,5370,True,114.37
AMZ-102157,5486,True,114.37
AMZ-102158,7037,True,114.37
AMZ-102159,8196,True,114.37
AMZ-102160,6360,True,114.37
AMZ-102161,9287,True,114.37
AMZ-102162,9825,True,114.37
AMZ-102163,7261,False,114.37
AMZ-102164,7621,True,114.37
AMZ-102165,5956,False,114.37
AMZ-102166,5380,True,114.37
AMZ-102167,8649,True,114.37
AMZ-102168,9893,True,114.37
AMZ-102169,5238,True,114.37
AMZ-102170,6105,True,114.37
AMZ-102171,6386,True,114.37
AMZ-102172,7552,True,114.37
AMZ-102173,7249,False,114.37
AMZ-102174,6527,True,114.37
AMZ-102175,6667,False,114.37
AMZ-102176,9132,True,114.37
AMZ-102177,7691,True,114.37
AMZ-102178,8672,True,114.37
AMZ-102179,6996,True,114.37
AMZ-102180,6425,True,114.37
AMZ-102181,7812,True,114.37
AMZ-102182,8247,True,114.37
AMZ-102183,7592,True,114.37
AMZ-102184,6490,True,114.37
AMZ-102185,6224,False,114.37
AMZ-102186,7587,False,114.37
AMZ-102187,8064,True,114.37
AMZ-102188,5832,True,114.37
AMZ-102189,9692,True,114.37
AMZ-102190,7440,True,114.37
AMZ-102191,9795,False,114.37
AMZ-102192,6646,True,114.37
AMZ-102193,5440,True,114.37
AMZ-102194,6529,True,114.37
AMZ-102195,7965,True,114.37
AMZ-102196,7367,True,114.37
AMZ-102197,8286,False,114.37
AMZ-102198,9663,True,114.37
AMZ-102199,9331,True,114.37
AMZ-102200,6304,False,114.37
AMZ-102201,8034,True,114.37
AMZ-102202,8688,True,114.37
AMZ-102203,8973,True,114.37
AMZ-102204,6185,True,114.37
AMZ-102205,8262,False,114.37
AMZ-102206,7107,True,114.37
AMZ-102207,6840,False,114.37
AMZ-102208,9320,True,114.37
AMZ-102209,7747,False,114.37
AMZ-102210,9677,True,114.37
AMZ-102211,9264,False,114.37
AMZ-102212,8133,True,114.37
AMZ-102213,8420,False,114.37
AMZ-102214,6465,True,114.37
AMZ-102215,9109,True,114.37
AMZ-102216,7211,False,114.37
AMZ-102217,7804,True,114.37
AMZ-102218,6543,False,114.37
AMZ-102219,6689,True,114.37
AMZ-102220,6571,True,114.37
AMZ-102221,9541,True,114.37
AMZ-102222,8279,True,114.37
AMZ-102223,8541,True,114.37
AMZ-102224,9811,True,114.37
AMZ-102225,8023,True,114.37
AMZ-102226,5818,True,114.37
AMZ-102227,9521,True,114.37
AMZ-102228,6124,True,114.37
AMZ-102229,9945,True,114.37
AMZ-102230,6129,True,114.37
AMZ-102231,6702,True,114.37
AMZ-102232,7001,False,114.37
AMZ-102233,8878,False,114.37
AMZ-102234,9372,True,114.37
AMZ-102235,6806,True,114.37
AMZ-102236,7947,False,114.37
AMZ-102237,8209,True,114.37
AMZ-102238,7152,True,114.37
AMZ-102239,9641,True,114.37
AMZ-102240,9205,True,114.37
AMZ-102241,5544,True,114.37
AMZ-102242,7401,True,114.37
AMZ-102243,9838,False,114.37
AMZ-102244,7364,False,114.37
AMZ-102245,6289,True,114.37
AMZ-102246,8765,True,114.37
AMZ-102247,6875,False,114.37
AMZ-102248,9428,True,114.37
AMZ-102249,9687,True,114.37
AMZ-102250,5782,True,114.37
AMZ-102251,5539,False,114.37
AMZ-102252,7782,True,114.37
AMZ-102253,7668,False,114.37
AMZ-102254,9714,False,114.37
AMZ-102255,8937,True,114.37
AMZ-102256,7956,True,114.37
AMZ-102257,8722,True,114.37
AMZ-102258,8867,True,114.37
AMZ-102259,6833,True,114.37
AMZ-102260,7146,True,114.37
AMZ-102261,7170,True,114.37
AMZ-102262,8391,False,114.37
AMZ-102263,6616,True,114.37
AMZ-102264,9617,True,114.37
AMZ-102265,5916,True,114.37
AMZ-102266,9812,True,114.37
AMZ-102267,7756,True,114.37
AMZ-102268,6936,True,114.37
AMZ-102269,9042,True,114.37
AMZ-102270,8091,True,114.37
AMZ-102271,9655,True,114.37
AMZ-102272,5968,True,114.37
AMZ-102273,8364,True,114.37
AMZ-102274,8203,False,114.37
AMZ-102275,5889,True,114.37
AMZ-102276,5792,True,114.37
AMZ-102277,8458,True,114.37
AMZ-102278,5981,True,114.37
AMZ-102279,8531,True,114.37
AMZ-102280,8529,True,114.37
AMZ-102281,5801,True,114.37
AMZ-102282,5042,True,114.37
AMZ-102283,8349,True,114.37
AMZ-102284,6777,True,114.37
AMZ-102285,8201,True,114.37
AMZ-102286,5349,False,114.37
AMZ-102287,6567,True,114.37
AMZ-102288,6129,True,114.37
AMZ-102289,7959,True,114.37
AMZ-102290,8787,True,114.37
AMZ-102291,6780,True,114.37
AMZ-102292,5583,True,114.37
AMZ-102293,9527,True,114.37
AMZ-102294,8377,True,114.37
AMZ-102295,8401,True,114.37
AMZ-102296,8185,True,114.37
AMZ-102297,7194,True,114.37
AMZ-102298,6162,True,114.37
AMZ-102299,5298,True,114.37
AMZ-102300,8347,False,114.37
AMZ-102301,6939,True,114.37
AMZ-102302,5788,True,114.37
AMZ-102303,9945,True,114.37
AMZ-102304,7889,False,114.37
AMZ-102305,6377,True,114.37
AMZ-102306,6949,True,114.37
AMZ-102307,8272,True,114.37
AMZ-102308,5877,True,114.37
AMZ-102309,8742,True,114.37
AMZ-102310,6577,True,114.37
AMZ-102311,8139,False,114.37
AMZ-102312,7492,True,114.37
AMZ-102313,7755,True,114.37
AMZ-102314,6903,False,114.37
AMZ-102315,6382,True,114.37
AMZ-102316,9240,True,114.37
AMZ-102317,7322,True,114.37
AMZ-102318,7556,True,114.37
AMZ-102319,6861,True,114.37
AMZ-102320,6866,False,114.37
AMZ-102321,9047,True,114.37
AMZ-102322,8175,True,114.37
AMZ-102323,6098,True,114.37
AMZ-102324,6734,False,114.37
AMZ-102325,9663,False,114.37
AMZ-102326,8416,False,114.37
AMZ-102327,9626,True,114.37
AMZ-102328,5680,True,114.37
AMZ-102329,7070,True,114.37
AMZ-102330,9824,True,114.37
AMZ-102331,6729,True,114.37
AMZ-102332,7191,True,114.37
AMZ-102333,5667,True,114.37
AMZ-102334,6612,True,114.37
AMZ-102335,5680,True,114.37
AMZ-102336,5972,True,114.37
AMZ-102337,7846,True,114.37
AMZ-102338,7132,True,114.37
AMZ-102339,7463,True,114.37
AMZ-102340,7529,True,114.37
AMZ-102341,7503,True,114.37
AMZ-102342,9922,True,114.37
AMZ-102343,9392,True,114.37
AMZ-102344,8183,False,114.37
AMZ-102345,9033,True,114.37
AMZ-102346,8167,True,114.37
AMZ-102347,7997,True,114.37
AMZ-102348,8227,True,114.37
AMZ-102349,7152,True,114.37
AMZ-102350,6728,True,114.37
AMZ-102351,7024,False,114.37
AMZ-102352,5329,True,114.37
AMZ-102353,7486,False,114.37
AMZ-102354,6155,True,114.37
AMZ-102355,6890,True,114.37
AMZ-102356,9477,False,114.37
AMZ-102357,7185,True,114.37
AMZ-102358,9938,True,114.37
AMZ-102359,7317,True,114.37
AMZ-102360,8621,True,114.37
AMZ-102361,9491,True,114.37
AMZ-102362,7511,True,114.37
AMZ-102363,5449,True,114.37
AMZ-102364,6354,True,114.37
AMZ-102365,6293,True,114.37
AMZ-102366,7465,True,114.37
AMZ-102367,8102,True,114.37
AMZ-102368,6849,True,114.37
AMZ-102369,8175,True,114.37
AMZ-102370,9281,True,114.37
AMZ-102371,8199,False,114.37
AMZ-102372,6233,True,114.37
AMZ-102373,6437,True,114.37
AMZ-102374,8352,True,114.37
AMZ-102375,9030,True,114.37
AMZ-102376,5252,True,114.37
AMZ-102377,5018,True,114.37
AMZ-102378,7759,True,114.37
AMZ-102379,5222,True,114.37
AMZ-102380,5002,False,114.37
AMZ-102381,6259,False,114.37
AMZ-102382,9949,False,114.37
AMZ-102383,9323,True,114.37
AMZ-102384,9594,True,114.37
AMZ-102385,7568,True,114.37
AMZ-102386,6885,True,114.37
AMZ-102387,6299,True,114.37
AMZ-102388,7338,True,114.37
AMZ-102389,6076,True,114.37
AMZ-102390,8758,True,114.37
AMZ-102391,8181,True,114.37
AMZ-102392,9810,True,114.37
AMZ-102393,5947,True,114.37
AMZ-102394,8738,False,114.37
AMZ-102395,7731,True,114.37
AMZ-102396,9007,True,114.37
AMZ-102397,5869,True,114.37
AMZ-102398,5093,True,114.37
AMZ-102399,7987,True,114.37
AMZ-102400,9655,True,114.37
AMZ-102401,6775,True,114.37
AMZ-102402,7260,True,114.37
AMZ-102403,5435,True,114.37
AMZ-102404,9947,True,114.37
AMZ-102405,9300,True,114.37
AMZ-102406,8144,True,114.37
AMZ-102407,8587,True,114.37
AMZ-102408,5076,False,114.37
AMZ-102409,5815,True,114.37
AMZ-102410,5767,True,114.37
AMZ-102411,8685,True,114.37
AMZ-102412,5105,True,114.37
AMZ-102413,8916,True,114.37
AMZ-102414,7873,True,114.37
AMZ-102415,8346,False,114.37
AMZ-102416,8148,True,114.37
AMZ-102417,8148,True,114.37
AMZ-102418,6465,True,114.37
AMZ-102419,7587,True,114.37
AMZ-102420,5244,True,114.37
AMZ-102421,7625,True,114.37
AMZ-102422,8849,True,114.37
AMZ-102423,6405,True,114.37
AMZ-102424,5981,True,114.37
AMZ-102425,8808,False,114.37
AMZ-102426,5141,True,114.37
AMZ-102427,5892,False,114.37
AMZ-102428,7399,True,114.37
AMZ-102429,9640,False,114.37
AMZ-102430,7960,True,114.37
AMZ-102431,7199,False,114.37
AMZ-102432,6469,False,114.37
AMZ-102433,7700,True,114.37
AMZ-102434,8005,False,114.37
AMZ-102435,9858,True,114.37
AMZ-102436,8374,True,114.37
AMZ-102437,9719,True,114.37
AMZ-102438,5655,True,114.37
AMZ-102439,7768,True,114.37
AMZ-102440,5042,True,114.37
AMZ-102441,7311,True,114.37
AMZ-102442,6660,True,114.37
AMZ-102443,9691,False,114.37
AMZ-102444,7224,True,114.37
AMZ-102445,7110,True,114.37
AMZ-102446,5957,True,114.37
AMZ-102447,5560,True,114.37
AMZ-102448,6330,True,114.37
AMZ-102449,6312,True,114.37
AMZ-102450,6821,True,114.37
AMZ-102451,8002,False,114.37
AMZ-102452,8403,True,114.37
AMZ-102453,9945,True,114.37
AMZ-102454,7651,True,114.37
AMZ-102455,6814,True,114.37
AMZ-102456,6741,True,114.37
AMZ-102457,9701,True,114.37
AMZ-102458,8808,True,114.37
AMZ-102459,7877,True,114.37
AMZ-102460,8270,False,114.37
AMZ-102461,9083,False,114.37
AMZ-102462,5745,True,114.37
AMZ-102463,5557,True,114.37
AMZ-102464,8301,True,114.37
